Ranks,Nesting,Dset,Gset,OMP,PKG_LIMIT,ExecTime
32,ZDG,16,1,10,70,26.0402
32,ZDG,16,1,10,75,23.8349
32,ZDG,16,1,10,80,22.4315
32,ZDG,16,1,10,85,21.8305
32,ZDG,16,1,10,90,22.0299
32,ZDG,16,1,10,95,22.03
32,ZDG,16,1,10,100,22.6311
32,ZDG,16,2,10,50,54.9367
32,ZDG,16,2,10,55,49.5292
32,ZDG,16,2,10,60,45.528
32,ZDG,16,2,10,65,43.479
32,ZDG,16,2,10,70,38.8612
32,ZDG,16,2,10,75,36.2512
32,ZDG,16,2,10,80,34.4462
32,ZDG,16,2,10,85,33.6449
32,ZDG,16,2,10,90,32.6505
32,ZDG,16,2,10,95,33.6445
32,ZDG,16,2,10,100,33.2451
32,ZDG,16,4,10,50,95.0311
32,ZDG,16,4,10,55,89.4044
32,ZDG,16,4,10,60,80.3647
32,ZDG,16,4,10,65,74.5557
32,ZDG,16,4,10,70,67.6943
32,ZDG,16,4,10,75,65.2862
32,ZDG,16,4,10,80,63.0901
32,ZDG,16,4,10,85,62.2784
32,ZDG,16,4,10,90,59.8753
32,ZDG,16,4,10,95,61.0776
32,ZDG,16,4,10,100,60.8764
32,ZDG,16,8,10,50,171.7763
32,ZDG,16,8,10,55,141.9166
32,ZDG,16,8,10,60,138.06
32,ZDG,16,8,10,65,131.6819
32,ZDG,16,8,10,70,121.161
32,ZDG,16,8,10,75,115.5443
32,ZDG,16,8,10,80,110.9362
32,ZDG,16,8,10,85,108.7303
32,ZDG,16,8,10,90,109.133
32,ZDG,16,8,10,95,110.5315
32,ZDG,16,8,10,100,106.3259
32,ZDG,16,16,10,50,325.0558
32,ZDG,16,16,10,55,301.9612
32,ZDG,16,16,10,60,276.5001
32,ZDG,16,16,10,65,269.8351
32,ZDG,16,16,10,70,251.9188
32,ZDG,16,16,10,75,230.6798
32,ZDG,16,16,10,80,223.263
32,ZDG,16,16,10,85,231.0737
32,ZDG,16,16,10,90,227.6678
32,ZDG,16,16,10,95,225.0599
32,ZDG,16,16,10,100,224.864
32,ZDG,16,32,10,50,617.7029
32,ZDG,16,32,10,55,521.942
32,ZDG,16,32,10,60,476.3705
32,ZDG,16,32,10,65,459.5303
32,ZDG,16,32,10,70,450.3567
32,ZDG,16,32,10,75,427.511
32,ZDG,16,32,10,80,420.4913
32,ZDG,16,32,10,85,392.2569
32,ZDG,16,32,10,90,383.0392
32,ZDG,16,32,10,95,400.2594
32,ZDG,16,32,10,100,398.8656
32,ZDG,32,1,10,50,51.9582
32,ZDG,32,1,10,55,48.7155
32,ZDG,32,1,10,60,42.7197
32,ZDG,32,1,10,65,40.3127
32,ZDG,32,1,10,70,36.8557
32,ZDG,32,1,10,75,34.0479
32,ZDG,32,1,10,80,32.6459
32,ZDG,32,1,10,85,31.0419
32,ZDG,32,1,10,90,31.0412
32,ZDG,32,1,10,95,32.2424
32,ZDG,32,1,10,100,31.4421
32,ZDG,32,2,10,50,93.4203
32,ZDG,32,2,10,55,83.5887
32,ZDG,32,2,10,60,75.7737
32,ZDG,32,2,10,65,70.9403
32,ZDG,32,2,10,70,67.4935
32,ZDG,32,2,10,75,61.6807
32,ZDG,32,2,10,80,60.0757
32,ZDG,32,2,10,85,59.0744
32,ZDG,32,2,10,90,57.6715
32,ZDG,32,2,10,95,58.8725
32,ZDG,32,2,10,100,57.4716
32,ZDG,32,4,10,50,160.1635
32,ZDG,32,4,10,55,148.8939
32,ZDG,32,4,10,60,133.6622
32,ZDG,32,4,10,65,123.8047
32,ZDG,32,4,10,70,118.552
32,ZDG,32,4,10,75,117.1475
32,ZDG,32,4,10,80,108.9316
32,ZDG,32,4,10,85,103.5229
32,ZDG,32,4,10,90,105.1236
32,ZDG,32,4,10,95,102.9192
32,ZDG,32,4,10,100,103.3228
32,ZDG,32,8,10,50,315.2446
32,ZDG,32,8,10,55,292.5282
32,ZDG,32,8,10,60,257.665
32,ZDG,32,8,10,65,263.2181
32,ZDG,32,8,10,70,232.4946
32,ZDG,32,8,10,75,227.4761
32,ZDG,32,8,10,80,230.679
32,ZDG,32,8,10,85,217.4541
32,ZDG,32,8,10,90,210.6447
32,ZDG,32,8,10,95,215.8516
32,ZDG,32,8,10,100,210.6468
32,ZDG,32,16,10,50,589.3478
32,ZDG,32,16,10,55,540.2118
32,ZDG,32,16,10,60,483.6262
32,ZDG,32,16,10,65,459.6807
32,ZDG,32,16,10,70,430.7381
32,ZDG,32,16,10,75,423.914
32,ZDG,32,16,10,80,405.6671
32,ZDG,32,16,10,85,380.2389
32,ZDG,32,16,10,90,379.4367
32,ZDG,32,16,10,95,391.2473
32,ZDG,32,16,10,100,390.4434
32,ZDG,32,32,10,50,1153.8477
32,ZDG,32,32,10,55,1015.3395
32,ZDG,32,32,10,60,933.522
32,ZDG,32,32,10,65,874.065
32,ZDG,32,32,10,70,820.6089
32,ZDG,32,32,10,75,783.9436
32,ZDG,32,32,10,80,746.0586
32,ZDG,32,32,10,85,735.2446
32,ZDG,32,32,10,90,723.0325
32,ZDG,32,32,10,95,713.4171
32,ZDG,32,32,10,100,725.8344
32,ZDG,8,1,12,50,32.5235
32,ZDG,8,1,12,55,29.1193
32,ZDG,8,1,12,60,26.0898
32,ZDG,8,1,12,65,23.4863
32,ZDG,8,1,12,70,21.439
32,ZDG,8,1,12,75,20.0363
32,ZDG,8,1,12,80,18.2298
32,ZDG,8,1,12,85,17.2265
32,ZDG,8,1,12,90,16.4226
32,ZDG,8,1,12,95,16.424
32,ZDG,8,1,12,100,16.626
32,ZDG,8,2,12,50,41.9267
32,ZDG,8,2,12,55,37.9518
32,ZDG,8,2,12,60,34.3115
32,ZDG,8,2,12,65,31.9237
32,ZDG,8,2,12,70,30.6516
32,ZDG,8,2,12,75,27.0423
32,ZDG,8,2,12,80,24.8376
32,ZDG,8,2,12,85,23.0348
32,ZDG,8,2,12,90,22.6325
32,ZDG,8,2,12,95,22.2322
32,ZDG,8,2,12,100,22.6321
32,ZDG,8,4,12,50,62.5992
32,ZDG,8,4,12,55,56.5984
32,ZDG,8,4,12,60,51.7607
32,ZDG,8,4,12,65,47.9323
32,ZDG,8,4,12,70,44.4807
32,ZDG,8,4,12,75,41.262
32,ZDG,8,4,12,80,37.4551
32,ZDG,8,4,12,85,37.0498
32,ZDG,8,4,12,90,35.2482
32,ZDG,8,4,12,95,35.0469
32,ZDG,8,4,12,100,35.4487
32,ZDG,8,8,12,50,115.4647
32,ZDG,8,8,12,55,105.0579
32,ZDG,8,8,12,60,94.6234
32,ZDG,8,8,12,65,88.0209
32,ZDG,8,8,12,70,82.331
32,ZDG,8,8,12,75,77.1078
32,ZDG,8,8,12,80,74.3014
32,ZDG,8,8,12,85,70.4916
32,ZDG,8,8,12,90,69.6855
32,ZDG,8,8,12,95,66.8911
32,ZDG,8,8,12,100,66.6839
32,ZDG,8,16,12,50,208.3532
32,ZDG,8,16,12,55,185.8321
32,ZDG,8,16,12,60,165.3356
32,ZDG,8,16,12,65,152.1392
32,ZDG,8,16,12,70,144.2091
32,ZDG,8,16,12,75,138.5827
32,ZDG,8,16,12,80,131.7706
32,ZDG,8,16,12,85,126.7575
32,ZDG,8,16,12,90,120.5434
32,ZDG,8,16,12,95,120.3429
32,ZDG,8,16,12,100,125.1512
32,ZDG,8,32,12,50,384.5056
32,ZDG,8,32,12,55,380.2101
32,ZDG,8,32,12,60,335.8596
32,ZDG,8,32,12,65,312.7712
32,ZDG,8,32,12,70,292.0076
32,ZDG,8,32,12,75,278.5669
32,ZDG,8,32,12,80,282.7588
32,ZDG,8,32,12,85,261.7236
32,ZDG,8,32,12,90,256.5062
32,ZDG,8,32,12,95,248.4932
32,ZDG,8,32,12,100,263.1165
32,ZDG,16,1,12,50,42.3213
32,ZDG,16,1,12,55,37.1163
32,ZDG,16,1,12,60,35.1043
32,ZDG,16,1,12,65,33.1066
32,ZDG,16,1,12,70,30.254
32,ZDG,16,1,12,75,26.0423
32,ZDG,16,1,12,80,24.2373
32,ZDG,16,1,12,85,23.2351
32,ZDG,16,1,12,90,23.0331
32,ZDG,16,1,12,95,22.6313
32,ZDG,16,1,12,100,23.2343
32,ZDG,16,2,12,50,62.7627
32,ZDG,16,2,12,55,55.9704
32,ZDG,16,2,12,60,51.9494
32,ZDG,16,2,12,65,47.3111
32,ZDG,16,2,12,70,45.4719
32,ZDG,16,2,12,75,40.8608
32,ZDG,16,2,12,80,38.0568
32,ZDG,16,2,12,85,37.2525
32,ZDG,16,2,12,90,35.2489
32,ZDG,16,2,12,95,34.6459
32,ZDG,16,2,12,100,35.2467
32,ZDG,16,4,12,50,110.9102
32,ZDG,16,4,12,55,100.4836
32,ZDG,16,4,12,60,89.6034
32,ZDG,16,4,12,65,82.5891
32,ZDG,16,4,12,70,80.3279
32,ZDG,16,4,12,75,73.1019
32,ZDG,16,4,12,80,71.4995
32,ZDG,16,4,12,85,67.8903
32,ZDG,16,4,12,90,64.2807
32,ZDG,16,4,12,95,64.4812
32,ZDG,16,4,12,100,65.284
32,ZDG,16,8,12,50,192.459
32,ZDG,16,8,12,55,178.4069
32,ZDG,16,8,12,60,152.9712
32,ZDG,16,8,12,65,147.8948
32,ZDG,16,8,12,70,139.8103
32,ZDG,16,8,12,75,131.3725
32,ZDG,16,8,12,80,131.1691
32,ZDG,16,8,12,85,120.7504
32,ZDG,16,8,12,90,115.7406
32,ZDG,16,8,12,95,115.3379
32,ZDG,16,8,12,100,113.9353
32,ZDG,16,16,12,50,390.9534
32,ZDG,16,16,12,55,354.3356
32,ZDG,16,16,12,60,315.0163
32,ZDG,16,16,12,65,289.1563
32,ZDG,16,16,12,70,280.1938
32,ZDG,16,16,12,75,263.9586
32,ZDG,16,16,12,80,254.7229
32,ZDG,16,16,12,85,255.3115
32,ZDG,16,16,12,90,235.2783
32,ZDG,16,16,12,95,238.0889
32,ZDG,16,16,12,100,227.0663
32,ZDG,16,32,12,50,690.2416
32,ZDG,16,32,12,55,630.2079
32,ZDG,16,32,12,60,564.435
32,ZDG,16,32,12,65,510.6831
32,ZDG,16,32,12,70,483.4913
32,ZDG,16,32,12,75,454.381
32,ZDG,16,32,12,80,455.1669
32,ZDG,16,32,12,85,429.9136
32,ZDG,16,32,12,90,407.0688
32,ZDG,16,32,12,95,405.4648
32,ZDG,16,32,12,100,408.8936
32,ZDG,32,1,12,50,60.1719
32,ZDG,32,1,12,55,51.5641
32,ZDG,32,1,12,60,47.3314
32,ZDG,32,1,12,65,43.3155
32,ZDG,32,1,12,70,41.865
32,ZDG,32,1,12,75,37.8568
32,ZDG,32,1,12,80,34.6504
32,ZDG,32,1,12,85,33.2464
32,ZDG,32,1,12,90,32.8456
32,ZDG,32,1,12,95,32.4432
32,ZDG,32,1,12,100,32.0428
32,ZDG,32,2,12,50,107.4632
32,ZDG,32,2,12,55,97.0188
32,ZDG,32,2,12,60,86.5876
32,ZDG,32,2,12,65,81.3683
32,ZDG,32,2,12,70,76.7203
32,ZDG,32,2,12,75,70.2992
32,ZDG,32,2,12,80,67.29
32,ZDG,32,2,12,85,65.0885
32,ZDG,32,2,12,90,61.2782
32,ZDG,32,2,12,95,61.8802
32,ZDG,32,2,12,100,62.0794
32,ZDG,32,4,12,50,183.5886
32,ZDG,32,4,12,55,162.543
32,ZDG,32,4,12,60,149.5051
32,ZDG,32,4,12,65,135.6894
32,ZDG,32,4,12,70,130.9867
32,ZDG,32,4,12,75,123.9661
32,ZDG,32,4,12,80,118.149
32,ZDG,32,4,12,85,116.3436
32,ZDG,32,4,12,90,111.5341
32,ZDG,32,4,12,95,108.5278
32,ZDG,32,4,12,100,108.1288
32,ZDG,32,8,12,50,365.572
32,ZDG,32,8,12,55,325.8625
32,ZDG,32,8,12,60,308.4809
32,ZDG,32,8,12,65,278.917
32,ZDG,32,8,12,70,263.5772
32,ZDG,32,8,12,75,248.1347
32,ZDG,32,8,12,80,241.107
32,ZDG,32,8,12,85,235.086
32,ZDG,32,8,12,90,231.6742
32,ZDG,32,8,12,95,230.2796
32,ZDG,32,8,12,100,229.8715
32,ZDG,32,16,12,50,713.9239
32,ZDG,32,16,12,55,603.0109
32,ZDG,32,16,12,60,542.0124
32,ZDG,32,16,12,65,485.4186
32,ZDG,32,16,12,70,471.2428
32,ZDG,32,16,12,75,452.9784
32,ZDG,32,16,12,80,428.3292
32,ZDG,32,16,12,85,422.5037
32,ZDG,32,16,12,90,415.6807
32,ZDG,32,16,12,95,413.2738
32,ZDG,32,16,12,100,400.0566
32,ZDG,32,32,12,50,1304.5063
32,ZDG,32,32,12,55,1190.4742
32,ZDG,32,32,12,60,1015.5642
32,ZDG,32,32,12,65,964.1395
32,ZDG,32,32,12,70,924.8652
32,ZDG,32,32,12,75,893.3557
32,ZDG,32,32,12,80,837.8328
32,ZDG,32,32,12,85,809.7719
32,ZDG,32,32,12,90,759.4791
32,ZDG,32,32,12,95,751.8586
32,ZDG,32,32,12,100,752.4554
32,ZGD,8,1,4,50,20.643
32,ZGD,8,1,4,55,18.4325
32,ZGD,8,1,4,60,15.8186
32,ZGD,8,1,4,65,15.218
32,ZGD,8,1,4,70,14.8178
32,ZGD,8,1,4,75,14.8172
32,ZGD,8,1,4,80,14.6168
32,ZGD,8,1,4,85,14.817
32,ZGD,8,1,4,90,14.6167
32,ZGD,8,1,4,95,14.8171
32,ZGD,8,1,4,100,14.4164
32,ZGD,8,2,4,50,25.4454
32,ZGD,8,2,4,55,22.6371
32,ZGD,8,2,4,60,19.824
32,ZGD,8,2,4,65,19.4223
32,ZGD,8,2,4,70,19.2224
32,ZGD,8,2,4,75,18.8216
32,ZGD,8,2,4,80,19.2218
32,ZGD,8,2,4,85,18.6209
32,ZGD,8,2,4,90,18.8212
32,ZGD,8,2,4,95,19.0217
32,ZGD,8,2,4,100,19.0221
32,ZGD,8,4,4,50,36.6724
32,ZGD,8,4,4,55,32.6449
32,ZGD,8,4,4,60,29.8393
32,ZGD,8,4,4,65,28.0312
32,ZGD,8,4,4,70,27.8307
32,ZGD,8,4,4,75,28.0312
32,ZGD,8,4,4,80,27.8312
32,ZGD,8,4,4,85,28.0313
32,ZGD,8,4,4,90,28.4321
32,ZGD,8,4,4,95,27.6312
32,ZGD,8,4,4,100,28.231
32,ZGD,8,8,4,50,66.9438
32,ZGD,8,8,4,55,59.8687
32,ZGD,8,8,4,60,56.6628
32,ZGD,8,8,4,65,53.2557
32,ZGD,8,8,4,70,53.4565
32,ZGD,8,8,4,75,51.4546
32,ZGD,8,8,4,80,52.8561
32,ZGD,8,8,4,85,52.0544
32,ZGD,8,8,4,90,53.256
32,ZGD,8,8,4,95,52.6559
32,ZGD,8,8,4,100,53.0552
32,ZGD,8,16,4,50,104.1416
32,ZGD,8,16,4,55,95.9076
32,ZGD,8,16,4,60,91.4921
32,ZGD,8,16,4,65,88.6872
32,ZGD,8,16,4,70,87.6862
32,ZGD,8,16,4,75,85.686
32,ZGD,8,16,4,80,84.0839
32,ZGD,8,16,4,85,83.6841
32,ZGD,8,16,4,90,86.4858
32,ZGD,8,16,4,95,86.2878
32,ZGD,8,16,4,100,85.4841
32,ZGD,8,32,4,50,208.4597
32,ZGD,8,32,4,55,192.7985
32,ZGD,8,32,4,60,178.5796
32,ZGD,8,32,4,65,166.3587
32,ZGD,8,32,4,70,170.7622
32,ZGD,8,32,4,75,173.7659
32,ZGD,8,32,4,80,172.5636
32,ZGD,8,32,4,85,172.7626
32,ZGD,8,32,4,90,174.9671
32,ZGD,8,32,4,95,178.5757
32,ZGD,8,32,4,100,168.7574
32,ZGD,16,1,4,50,28.0635
32,ZGD,16,1,4,55,23.4366
32,ZGD,16,1,4,60,21.0258
32,ZGD,16,1,4,65,19.4222
32,ZGD,16,1,4,70,20.0223
32,ZGD,16,1,4,75,19.8234
32,ZGD,16,1,4,80,19.8228
32,ZGD,16,1,4,85,20.2235
32,ZGD,16,1,4,90,19.2234
32,ZGD,16,1,4,95,19.4221
32,ZGD,16,1,4,100,19.2225
32,ZGD,16,2,4,50,38.254
32,ZGD,16,2,4,55,33.4416
32,ZGD,16,2,4,60,30.6365
32,ZGD,16,2,4,65,29.2327
32,ZGD,16,2,4,70,29.0324
32,ZGD,16,2,4,75,29.4352
32,ZGD,16,2,4,80,28.2318
32,ZGD,16,2,4,85,28.6324
32,ZGD,16,2,4,90,28.8325
32,ZGD,16,2,4,95,28.2316
32,ZGD,16,2,4,100,28.6329
32,ZGD,16,4,4,50,67.3068
32,ZGD,16,4,4,55,58.8851
32,ZGD,16,4,4,60,56.6641
32,ZGD,16,4,4,65,54.0574
32,ZGD,16,4,4,70,53.4569
32,ZGD,16,4,4,75,54.056
32,ZGD,16,4,4,80,52.8566
32,ZGD,16,4,4,85,53.6565
32,ZGD,16,4,4,90,53.0564
32,ZGD,16,4,4,95,53.2565
32,ZGD,16,4,4,100,54.8623
32,ZGD,16,8,4,50,113.3383
32,ZGD,16,8,4,55,100.5214
32,ZGD,16,8,4,60,95.1004
32,ZGD,16,8,4,65,94.4953
32,ZGD,16,8,4,70,90.6906
32,ZGD,16,8,4,75,90.6916
32,ZGD,16,8,4,80,88.8892
32,ZGD,16,8,4,85,90.6905
32,ZGD,16,8,4,90,89.6896
32,ZGD,16,8,4,95,89.2899
32,ZGD,16,8,4,100,90.8895
32,ZGD,16,16,4,50,212.6588
32,ZGD,16,16,4,55,194.426
32,ZGD,16,16,4,60,183.581
32,ZGD,16,16,4,65,176.7678
32,ZGD,16,16,4,70,171.7627
32,ZGD,16,16,4,75,174.764
32,ZGD,16,16,4,80,171.5627
32,ZGD,16,16,4,85,172.3649
32,ZGD,16,16,4,90,166.7613
32,ZGD,16,16,4,95,168.1614
32,ZGD,16,16,4,100,164.1561
32,ZGD,16,32,4,50,358.8336
32,ZGD,16,32,4,55,336.5432
32,ZGD,16,32,4,60,301.6899
32,ZGD,16,32,4,65,295.2759
32,ZGD,16,32,4,70,284.2599
32,ZGD,16,32,4,75,292.6724
32,ZGD,16,32,4,80,295.676
32,ZGD,16,32,4,85,291.6669
32,ZGD,16,32,4,90,288.2655
32,ZGD,16,32,4,95,284.6625
32,ZGD,16,32,4,100,285.6613
32,ZGD,32,1,4,50,46.4738
32,ZGD,32,1,4,55,41.0604
32,ZGD,32,1,4,60,36.8421
32,ZGD,32,1,4,65,35.6401
32,ZGD,32,1,4,70,35.4395
32,ZGD,32,1,4,75,35.8404
32,ZGD,32,1,4,80,35.8405
32,ZGD,32,1,4,85,35.6399
32,ZGD,32,1,4,90,35.8403
32,ZGD,32,1,4,95,35.8397
32,ZGD,32,1,4,100,36.0399
32,ZGD,32,2,4,50,77.1032
32,ZGD,32,2,4,55,70.891
32,ZGD,32,2,4,60,65.871
32,ZGD,32,2,4,65,63.0675
32,ZGD,32,2,4,70,63.4677
32,ZGD,32,2,4,75,64.6676
32,ZGD,32,2,4,80,63.8693
32,ZGD,32,2,4,85,64.0686
32,ZGD,32,2,4,90,62.6663
32,ZGD,32,2,4,95,62.6663
32,ZGD,32,2,4,100,63.2675
32,ZGD,32,4,4,50,121.8065
32,ZGD,32,4,4,55,114.9335
32,ZGD,32,4,4,60,103.908
32,ZGD,32,4,4,65,99.9017
32,ZGD,32,4,4,70,100.7006
32,ZGD,32,4,4,75,101.5023
32,ZGD,32,4,4,80,101.7041
32,ZGD,32,4,4,85,97.6978
32,ZGD,32,4,4,90,98.6995
32,ZGD,32,4,4,95,102.1029
32,ZGD,32,4,4,100,99.8997
32,ZGD,32,8,4,50,218.094
32,ZGD,32,8,4,55,203.6168
32,ZGD,32,8,4,60,198.8071
32,ZGD,32,8,4,65,184.3866
32,ZGD,32,8,4,70,188.5811
32,ZGD,32,8,4,75,178.1693
32,ZGD,32,8,4,80,179.3743
32,ZGD,32,8,4,85,181.7754
32,ZGD,32,8,4,90,181.7732
32,ZGD,32,8,4,95,184.5774
32,ZGD,32,8,4,100,181.5724
32,ZGD,32,16,4,50,350.8272
32,ZGD,32,16,4,55,322.9287
32,ZGD,32,16,4,60,301.0854
32,ZGD,32,16,4,65,286.2707
32,ZGD,32,16,4,70,295.0726
32,ZGD,32,16,4,75,289.2675
32,ZGD,32,16,4,80,306.4884
32,ZGD,32,16,4,85,286.0654
32,ZGD,32,16,4,90,287.868
32,ZGD,32,16,4,95,287.067
32,ZGD,32,16,4,100,290.2671
32,ZGD,32,32,4,50,653.3574
32,ZGD,32,32,4,55,585.7828
32,ZGD,32,32,4,60,550.7268
32,ZGD,32,32,4,65,528.8925
32,ZGD,32,32,4,70,522.4838
32,ZGD,32,32,4,75,531.8912
32,ZGD,32,32,4,80,530.4913
32,ZGD,32,32,4,85,528.4845
32,ZGD,32,32,4,90,528.0984
32,ZGD,32,32,4,95,529.3165
32,ZGD,32,32,4,100,539.9005
32,ZGD,8,1,8,50,26.6958
32,ZGD,8,1,8,55,24.5005
32,ZGD,8,1,8,60,22.4514
32,ZGD,8,1,8,65,20.049
32,ZGD,8,1,8,70,17.2245
32,ZGD,8,1,8,75,16.2209
32,ZGD,8,1,8,80,15.8202
32,ZGD,8,1,8,85,16.0202
32,ZGD,8,1,8,90,16.6215
32,ZGD,8,1,8,95,16.0201
32,ZGD,8,1,8,100,15.4206
32,ZGD,8,2,8,50,36.4956
32,ZGD,8,2,8,55,33.107
32,ZGD,8,2,8,60,28.4816
32,ZGD,8,2,8,65,27.0552
32,ZGD,8,2,8,70,23.032
32,ZGD,8,2,8,75,22.4291
32,ZGD,8,2,8,80,22.0279
32,ZGD,8,2,8,85,21.4267
32,ZGD,8,2,8,90,21.6272
32,ZGD,8,2,8,95,21.4266
32,ZGD,8,2,8,100,21.8275
32,ZGD,8,4,8,50,52.9536
32,ZGD,8,4,8,55,49.2896
32,ZGD,8,4,8,60,42.8889
32,ZGD,8,4,8,65,39.4729
32,ZGD,8,4,8,70,36.6468
32,ZGD,8,4,8,75,34.0424
32,ZGD,8,4,8,80,34.0425
32,ZGD,8,4,8,85,34.4424
32,ZGD,8,4,8,90,33.644
32,ZGD,8,4,8,95,34.2415
32,ZGD,8,4,8,100,33.8416
32,ZGD,8,8,8,50,86.613
32,ZGD,8,8,8,55,80.4217
32,ZGD,8,8,8,60,72.3498
32,ZGD,8,8,8,65,66.4946
32,ZGD,8,8,8,70,62.6784
32,ZGD,8,8,8,75,60.0714
32,ZGD,8,8,8,80,58.8703
32,ZGD,8,8,8,85,59.4696
32,ZGD,8,8,8,90,59.4705
32,ZGD,8,8,8,95,58.067
32,ZGD,8,8,8,100,57.4675
32,ZGD,8,16,8,50,142.5201
32,ZGD,8,16,8,55,131.2767
32,ZGD,8,16,8,60,122.4293
32,ZGD,8,16,8,65,111.9447
32,ZGD,8,16,8,70,109.7232
32,ZGD,8,16,8,75,101.711
32,ZGD,8,16,8,80,96.5074
32,ZGD,8,16,8,85,98.5088
32,ZGD,8,16,8,90,102.5139
32,ZGD,8,16,8,95,98.108
32,ZGD,8,16,8,100,97.906
32,ZGD,8,32,8,50,299.9022
32,ZGD,8,32,8,55,262.6333
32,ZGD,8,32,8,60,242.9178
32,ZGD,8,32,8,65,227.8774
32,ZGD,8,32,8,70,228.6519
32,ZGD,8,32,8,75,211.4272
32,ZGD,8,32,8,80,213.4309
32,ZGD,8,32,8,85,199.0123
32,ZGD,8,32,8,90,205.6212
32,ZGD,8,32,8,95,206.2195
32,ZGD,8,32,8,100,207.2201
32,ZGD,16,1,8,50,37.2966
32,ZGD,16,1,8,55,34.0916
32,ZGD,16,1,8,60,30.4612
32,ZGD,16,1,8,65,27.6475
32,ZGD,16,1,8,70,23.4322
32,ZGD,16,1,8,75,22.8305
32,ZGD,16,1,8,80,21.8274
32,ZGD,16,1,8,85,23.23
32,ZGD,16,1,8,90,22.2276
32,ZGD,16,1,8,95,22.4284
32,ZGD,16,1,8,100,22.4289
32,ZGD,16,2,8,50,52.3459
32,ZGD,16,2,8,55,48.5315
32,ZGD,16,2,8,60,43.687
32,ZGD,16,2,8,65,40.2795
32,ZGD,16,2,8,70,36.2479
32,ZGD,16,2,8,75,34.8436
32,ZGD,16,2,8,80,34.2423
32,ZGD,16,2,8,85,34.0413
32,ZGD,16,2,8,90,34.0425
32,ZGD,16,2,8,95,33.8411
32,ZGD,16,2,8,100,33.4427
32,ZGD,16,4,8,50,97.8152
32,ZGD,16,4,8,55,87.823
32,ZGD,16,4,8,60,80.1362
32,ZGD,16,4,8,65,75.5004
32,ZGD,16,4,8,70,70.6906
32,ZGD,16,4,8,75,65.4758
32,ZGD,16,4,8,80,62.8734
32,ZGD,16,4,8,85,63.6739
32,ZGD,16,4,8,90,65.4776
32,ZGD,16,4,8,95,64.8758
32,ZGD,16,4,8,100,63.6746
32,ZGD,16,8,8,50,147.1527
32,ZGD,16,8,8,55,137.4663
32,ZGD,16,8,8,60,123.4234
32,ZGD,16,8,8,65,115.776
32,ZGD,16,8,8,70,111.3288
32,ZGD,16,8,8,75,107.7229
32,ZGD,16,8,8,80,101.9146
32,ZGD,16,8,8,85,103.3154
32,ZGD,16,8,8,90,103.3148
32,ZGD,16,8,8,95,100.5111
32,ZGD,16,8,8,100,107.1184
32,ZGD,16,16,8,50,296.9668
32,ZGD,16,16,8,55,267.2567
32,ZGD,16,16,8,60,235.7511
32,ZGD,16,16,8,65,227.4833
32,ZGD,16,16,8,70,215.04
32,ZGD,16,16,8,75,206.2223
32,ZGD,16,16,8,80,201.4189
32,ZGD,16,16,8,85,208.4236
32,ZGD,16,16,8,90,205.0199
32,ZGD,16,16,8,95,200.4147
32,ZGD,16,16,8,100,211.225
32,ZGD,16,32,8,50,495.8272
32,ZGD,16,32,8,55,449.3001
32,ZGD,16,32,8,60,421.4161
32,ZGD,16,32,8,65,398.0882
32,ZGD,16,32,8,70,389.2257
32,ZGD,16,32,8,75,379.599
32,ZGD,16,32,8,80,367.5891
32,ZGD,16,32,8,85,343.9585
32,ZGD,16,32,8,90,363.3809
32,ZGD,16,32,8,95,364.7802
32,ZGD,16,32,8,100,341.1515
32,ZGD,32,1,8,50,66.373
32,ZGD,32,1,8,55,60.1456
32,ZGD,32,1,8,60,54.7184
32,ZGD,32,1,8,65,50.4747
32,ZGD,32,1,8,70,46.4597
32,ZGD,32,1,8,75,44.4549
32,ZGD,32,1,8,80,43.2538
32,ZGD,32,1,8,85,42.8524
32,ZGD,32,1,8,90,43.454
32,ZGD,32,1,8,95,43.0524
32,ZGD,32,1,8,100,43.8535
32,ZGD,32,2,8,50,113.4634
32,ZGD,32,2,8,55,98.1973
32,ZGD,32,2,8,60,91.9607
32,ZGD,32,2,8,65,88.5229
32,ZGD,32,2,8,70,79.2961
32,ZGD,32,2,8,75,77.6909
32,ZGD,32,2,8,80,77.0909
32,ZGD,32,2,8,85,76.489
32,ZGD,32,2,8,90,76.0885
32,ZGD,32,2,8,95,75.8883
32,ZGD,32,2,8,100,76.089
32,ZGD,32,4,8,50,171.9436
32,ZGD,32,4,8,55,154.674
32,ZGD,32,4,8,60,145.0151
32,ZGD,32,4,8,65,141.2029
32,ZGD,32,4,8,70,132.5601
32,ZGD,32,4,8,75,124.3374
32,ZGD,32,4,8,80,124.3389
32,ZGD,32,4,8,85,126.1377
32,ZGD,32,4,8,90,121.1332
32,ZGD,32,4,8,95,120.9319
32,ZGD,32,4,8,100,121.5316
32,ZGD,32,8,8,50,289.9113
32,ZGD,32,8,8,55,260.0535
32,ZGD,32,8,8,60,255.16
32,ZGD,32,8,8,65,226.2759
32,ZGD,32,8,8,70,213.241
32,ZGD,32,8,8,75,211.2283
32,ZGD,32,8,8,80,200.2185
32,ZGD,32,8,8,85,214.0336
32,ZGD,32,8,8,90,205.2214
32,ZGD,32,8,8,95,199.2126
32,ZGD,32,8,8,100,194.2067
32,ZGD,32,16,8,50,498.9629
